Ambientalismo orienta SIM/NÃO/LIBERADO,nome_proposicao,ementa_proposicao,obj_votacao,resumo,data,data_apresentacao_proposicao,autor,indexacao_proposicao,tema,uri_tramitacao,id_proposicao,id_votacao,descricao_efeitos,is_nominal
NA,PL 3729/2004,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências.

NOVA EMENTA: Dispõe sobre o licenciamento ambiental; regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal; altera as Leis nºs 9.605, de 12 de fevereiro de 1998, e 9.985, de 18 de julho de 2000; revoga dispositivo da Lei nº 7.661, de 16 de maio de 1988; e dá outras providências.",NA,Aprovado o Requerimento. Sim: 343; não: 19; abstenção: 2; total: 364.,2021-05-12T21:29:39,08/06/2004,"Luciano Zica - PT/SP, Walter Pinheiro - PT/BA, Zezéu Ribeiro - PT/BA, Iriny Lopes - PT/ES, João Grandão - PT/MS, Nazareno Fonteles - PT/PI, Luci Choinacki - PT/SC, Vignatti - PT/SC, Mauro Passos - PT/SC, Iara Bernardi - PT/SP, Ivan Valente - PT/SP, Luiz Eduardo Greenhalgh - PT/SP, Luiz Alberto - PT/BA, Ivo José - PT/MG, João Alfredo - PT/CE","Regulamentação, Constituição Federal, normas, União, Estado (ente federado), Distrito Federal, Município, licenciamento ambiental, órgão público, Sistema Nacional do Meio Ambiente (SISNAMA), publicidade, INTERNET, exigência, Estudo de Impacto Ambiental, Relatório de impacto ambiental, implantação, plano, programa, ampliação, obra civil, obra pública, atividade potencialmente poluidora,  licença prévia, instalação, operação, concessão, prazo determinado, realização, auditoria, contratação, seguros, responsabilidade civil, danos ambientais, penalidade, infrator.  
_ Criação, taxas, renovação, concessão, licenciamento ambiental, fixação, valor.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=257161,257161,257161-309,NA,1
NA,PL 3729/2004,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências.

NOVA EMENTA: Dispõe sobre o licenciamento ambiental; regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal; altera as Leis nºs 9.605, de 12 de fevereiro de 1998, e 9.985, de 18 de julho de 2000; revoga dispositivo da Lei nº 7.661, de 16 de maio de 1988; e dá outras providências.",NA,Rejeitado o Requerimento. Sim: 15; não: 320; abstenção: 1; total: 336.,2021-05-12T20:08:03,08/06/2004,"Luciano Zica - PT/SP, Walter Pinheiro - PT/BA, Zezéu Ribeiro - PT/BA, Iriny Lopes - PT/ES, João Grandão - PT/MS, Nazareno Fonteles - PT/PI, Luci Choinacki - PT/SC, Vignatti - PT/SC, Mauro Passos - PT/SC, Iara Bernardi - PT/SP, Ivan Valente - PT/SP, Luiz Eduardo Greenhalgh - PT/SP, Luiz Alberto - PT/BA, Ivo José - PT/MG, João Alfredo - PT/CE","Regulamentação, Constituição Federal, normas, União, Estado (ente federado), Distrito Federal, Município, licenciamento ambiental, órgão público, Sistema Nacional do Meio Ambiente (SISNAMA), publicidade, INTERNET, exigência, Estudo de Impacto Ambiental, Relatório de impacto ambiental, implantação, plano, programa, ampliação, obra civil, obra pública, atividade potencialmente poluidora,  licença prévia, instalação, operação, concessão, prazo determinado, realização, auditoria, contratação, seguros, responsabilidade civil, danos ambientais, penalidade, infrator.  
_ Criação, taxas, renovação, concessão, licenciamento ambiental, fixação, valor.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=257161,257161,257161-303,NA,1
NA,PL 3729/2004,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências.

NOVA EMENTA: Dispõe sobre o licenciamento ambiental; regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal; altera as Leis nºs 9.605, de 12 de fevereiro de 1998, e 9.985, de 18 de julho de 2000; revoga dispositivo da Lei nº 7.661, de 16 de maio de 1988; e dá outras providências.",NA,Rejeitado o Requerimento. Sim: 21; não: 322; abstenção: 2; total: 345.,2021-05-12T18:35:41,08/06/2004,"Luciano Zica - PT/SP, Walter Pinheiro - PT/BA, Zezéu Ribeiro - PT/BA, Iriny Lopes - PT/ES, João Grandão - PT/MS, Nazareno Fonteles - PT/PI, Luci Choinacki - PT/SC, Vignatti - PT/SC, Mauro Passos - PT/SC, Iara Bernardi - PT/SP, Ivan Valente - PT/SP, Luiz Eduardo Greenhalgh - PT/SP, Luiz Alberto - PT/BA, Ivo José - PT/MG, João Alfredo - PT/CE","Regulamentação, Constituição Federal, normas, União, Estado (ente federado), Distrito Federal, Município, licenciamento ambiental, órgão público, Sistema Nacional do Meio Ambiente (SISNAMA), publicidade, INTERNET, exigência, Estudo de Impacto Ambiental, Relatório de impacto ambiental, implantação, plano, programa, ampliação, obra civil, obra pública, atividade potencialmente poluidora,  licença prévia, instalação, operação, concessão, prazo determinado, realização, auditoria, contratação, seguros, responsabilidade civil, danos ambientais, penalidade, infrator.  
_ Criação, taxas, renovação, concessão, licenciamento ambiental, fixação, valor.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=257161,257161,257161-294,NA,1
NA,PL 3729/2004,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências.

NOVA EMENTA: Dispõe sobre o licenciamento ambiental; regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal; altera as Leis nºs 9.605, de 12 de fevereiro de 1998, e 9.985, de 18 de julho de 2000; revoga dispositivo da Lei nº 7.661, de 16 de maio de 1988; e dá outras providências.",NA,"Alteração do Regime de Tramitação desta proposição em virtude da aprovação do REQ 3565/2015 que alterou o regime do PL 1700/2011, apensado.",2016-03-22T13:24:13,08/06/2004,"Luciano Zica - PT/SP, Walter Pinheiro - PT/BA, Zezéu Ribeiro - PT/BA, Iriny Lopes - PT/ES, João Grandão - PT/MS, Nazareno Fonteles - PT/PI, Luci Choinacki - PT/SC, Vignatti - PT/SC, Mauro Passos - PT/SC, Iara Bernardi - PT/SP, Ivan Valente - PT/SP, Luiz Eduardo Greenhalgh - PT/SP, Luiz Alberto - PT/BA, Ivo José - PT/MG, João Alfredo - PT/CE","Regulamentação, Constituição Federal, normas, União, Estado (ente federado), Distrito Federal, Município, licenciamento ambiental, órgão público, Sistema Nacional do Meio Ambiente (SISNAMA), publicidade, INTERNET, exigência, Estudo de Impacto Ambiental, Relatório de impacto ambiental, implantação, plano, programa, ampliação, obra civil, obra pública, atividade potencialmente poluidora,  licença prévia, instalação, operação, concessão, prazo determinado, realização, auditoria, contratação, seguros, responsabilidade civil, danos ambientais, penalidade, infrator.  
_ Criação, taxas, renovação, concessão, licenciamento ambiental, fixação, valor.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=257161,257161,257161-127,NA,NA
NA,PL 3430/2019,"Altera dispositivos da Lei nº 12.651, de 25 de maio de 2012, para disciplinar a intervenção e implantação de instalações necessárias à recuperação e proteção de nascentes.

NOVA EMENTA: Altera as Leis nºs 12.651, de 25 de maio de 2012, e 14.119, de 13 de janeiro de 2021, para disciplinar a intervenção e a implantação de instalações necessárias à recuperação e à proteção de nascentes.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Igor Timo (Pode-MG).",2021-06-08T18:35:16,11/06/2019,Leandre - PV/PR,"Alteração, Código Florestal (2012), disciplinamento, instalação, recuperação, Nascente d'água, preservação, recursos hídricos, Área de preservação permanente (APP), Reserva legal, atividade, interesse social.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2207429,2207429,2207429-63,NA,NA
NA,PL 3430/2019,"Altera dispositivos da Lei nº 12.651, de 25 de maio de 2012, para disciplinar a intervenção e implantação de instalações necessárias à recuperação e proteção de nascentes.

NOVA EMENTA: Altera as Leis nºs 12.651, de 25 de maio de 2012, e 14.119, de 13 de janeiro de 2021, para disciplinar a intervenção e a implantação de instalações necessárias à recuperação e à proteção de nascentes.",Votação em turno único.,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 3.430, de 2019, adotada pelo Relator da Comissão de Meio Ambiente e de Desenvolvimento Sustentável. Sim: 453; total: 453.",2021-06-08T18:32:34,11/06/2019,Leandre - PV/PR,"Alteração, Código Florestal (2012), disciplinamento, instalação, recuperação, Nascente d'água, preservação, recursos hídricos, Área de preservação permanente (APP), Reserva legal, atividade, interesse social.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2207429,2207429,2207429-60,NA,1
NA,PL 3430/2019,"Altera dispositivos da Lei nº 12.651, de 25 de maio de 2012, para disciplinar a intervenção e implantação de instalações necessárias à recuperação e proteção de nascentes.

NOVA EMENTA: Altera as Leis nºs 12.651, de 25 de maio de 2012, e 14.119, de 13 de janeiro de 2021, para disciplinar a intervenção e a implantação de instalações necessárias à recuperação e à proteção de nascentes.",NA,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,2021-05-04T16:33:10,11/06/2019,Leandre - PV/PR,"Alteração, Código Florestal (2012), disciplinamento, instalação, recuperação, Nascente d'água, preservação, recursos hídricos, Área de preservação permanente (APP), Reserva legal, atividade, interesse social.","Agricultura, Pecuária, Pesca e Extrativismo, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2207429,2207429,2279387-7,NA,NA
NA,PL 984/2019,"Altera a Lei nº 9.985, de 18 de julho de 2000, para criar a categoria de Unidade de Conservação denominada Estrada-Parque e institui a Estrada-Parque Caminho do Colono no Parque Nacional do Iguaçu.",NA,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 1929/2019.,2021-06-09T18:29:29,20/02/2019,Vermelho - PSD/PR,"Alteração, Lei do Sistema Nacional de Unidades de Conservação da Natureza, inclusão, Unidade de conservação de uso sustentável, Estrada-Parque, criação, Estrada-Parque Caminho do Colombo, Parque Nacional do Iguaçu.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2192602,2192602,2192602-45,NA,NA
NA,NA,NA,NA,Aprovado o Requerimento de Urgência. Sim: 315; não: 138; total: 453.,2021-06-09T18:29:26,NA,NA,NA,NA,NA,NA,2211629-12,NA,1
NA,MPV 1030/2021,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.

NOVA EMENTA: Abre crédito extraordinário em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00 (quatrocentos e cinquenta milhões de reais), para o fim que especifica.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Evair Vieira de Melo (PP-ES).",2021-06-15T18:24:16,22/02/2021," Poder Executivo, Poder Executivo","Crédito extraordinário, Ministério do Desenvolvimento Regional, defesa civil, desastre ambiental, enchente, chuva.","Cidades e Desenvolvimento Urbano, Defesa e Segurança, Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2270642,2270642,2270642-36,NA,NA
NA,MPV 1030/2021,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.

NOVA EMENTA: Abre crédito extraordinário em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00 (quatrocentos e cinquenta milhões de reais), para o fim que especifica.","Votação, quanto ao mérito, em turno único.","Aprovada a Medida Provisória 1.030, de 2021.",2021-06-15T18:23:15,22/02/2021," Poder Executivo, Poder Executivo","Crédito extraordinário, Ministério do Desenvolvimento Regional, defesa civil, desastre ambiental, enchente, chuva.","Cidades e Desenvolvimento Urbano, Defesa e Segurança, Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2270642,2270642,2270642-34,NA,NA
NA,MPV 1030/2021,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.

NOVA EMENTA: Abre crédito extraordinário em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00 (quatrocentos e cinquenta milhões de reais), para o fim que especifica.",Votação preliminar em turno único.,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.",2021-06-15T18:19:09,22/02/2021," Poder Executivo, Poder Executivo","Crédito extraordinário, Ministério do Desenvolvimento Regional, defesa civil, desastre ambiental, enchente, chuva.","Cidades e Desenvolvimento Urbano, Defesa e Segurança, Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2270642,2270642,2270642-31,NA,NA
NA,MPV 1030/2021,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.

NOVA EMENTA: Abre crédito extraordinário em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00 (quatrocentos e cinquenta milhões de reais), para o fim que especifica.",Votação preliminar em turno único.,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 431; não: 3; total: 434.",2021-06-15T18:18:28,22/02/2021," Poder Executivo, Poder Executivo","Crédito extraordinário, Ministério do Desenvolvimento Regional, defesa civil, desastre ambiental, enchente, chuva.","Cidades e Desenvolvimento Urbano, Defesa e Segurança, Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2270642,2270642,2270642-30,NA,1
NA,PL 2633/2020,"Altera a Lei n° 11.952, de 25 de junho de 2009, que dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União; a Lei n° 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da administração pública; a Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos; a fim de ampliar o alcance da regularização fundiária e dar outras providências.

NOVA EMENTA: Altera as Leis nºs 11.952, de 25 de junho de 2009, 14.133, de 1º de abril de 2021 (Lei de Licitações e Contratos Administrativos), e 6.015, de 31 de dezembro de 1973, a fim de ampliar o alcance da regularização fundiária; e dá outras providências.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Bosco Saraiva (SOLIDARI-AM).",2021-08-03T21:20:04,14/05/2020,Zé Silva - SOLIDARI/MG,"Alteração, lei federal, Regularização fundiária, terras públicas, União, Instituto Nacional de Colonização e Reforma Agrária (INCRA), concessão de direito real de uso, alienação. _Requisito, regularização fundiária, área rural, aumento, módulo fiscal, imóvel rural. _Documento, processo administrativo, regularização fundiária, área rural, planta (construção civil), memorial descritivo, Cadastro Ambiental Rural (CAR), declaração (documento administrativo), parte requerente, cônjuge. _Critério, obrigatoriedade, vistoria, imóvel rural. _Regularização fundiária, área urbana, critério, doação, concessão de direito real de uso. _Ministério da Agricultura, Pecuária e Abastecimento, Ministério da Economia, sistema informatizado, transparência pública, regularização fundiária. _Critério, autorização, venda direta, imóvel residencial, Amazônia Legal. _Alteração, Lei de Licitação, requisito, dispensa de licitação, Administração pública, concessão de direito real de uso, imóvel, pessoa física. _Alteração, Lei dos Registros Públicos, critério, dispensa, assinatura, indicação, coordenadas geográficas, imóvel rural.","Administração Pública, Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2252589,2252589,2252589-106,NA,NA
NA,PL 2633/2020,"Altera a Lei n° 11.952, de 25 de junho de 2009, que dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União; a Lei n° 8.666, de 21 de junho de 1993, que institui normas para licitações e contratos da administração pública; a Lei nº 6.015, de 31 de dezembro de 1973, que dispõe sobre os registros públicos; a fim de ampliar o alcance da regularização fundiária e dar outras providências.

NOVA EMENTA: Altera as Leis nºs 11.952, de 25 de junho de 2009, 14.133, de 1º de abril de 2021 (Lei de Licitações e Contratos Administrativos), e 6.015, de 31 de dezembro de 1973, a fim de ampliar o alcance da regularização fundiária; e dá outras providências.","Votação do DTQ 4: PT: destaque, com vistas à rejeição, do parágrafo 2º do Art. 38 da Lei nº 11.952/2009, na redação proposta pelo Art. 2º do Substitutivo oferecido ao PL 2.633/2020. (art. 161, I).",Mantido o texto. Sim: 292; não: 116; total: 408.,2021-08-03T21:17:27,14/05/2020,Zé Silva - SOLIDARI/MG,"Alteração, lei federal, Regularização fundiária, terras públicas, União, Instituto Nacional de Colonização e Reforma Agrária (INCRA), concessão de direito real de uso, alienação. _Requisito, regularização fundiária, área rural, aumento, módulo fiscal, imóvel rural. _Documento, processo administrativo, regularização fundiária, área rural, planta (construção civil), memorial descritivo, Cadastro Ambiental Rural (CAR), declaração (documento administrativo), parte requerente, cônjuge. _Critério, obrigatoriedade, vistoria, imóvel rural. _Regularização fundiária, área urbana, critério, doação, concessão de direito real de uso. _Ministério da Agricultura, Pecuária e Abastecimento, Ministério da Economia, sistema informatizado, transparência pública, regularização fundiária. _Critério, autorização, venda direta, imóvel residencial, Amazônia Legal. _Alteração, Lei de Licitação, requisito, dispensa de licitação, Administração pública, concessão de direito real de uso, imóvel, pessoa física. _Alteração, Lei dos Registros Públicos, critério, dispensa, assinatura, indicação, coordenadas geográficas, imóvel rural.","Administração Pública, Direito Civil e Processual Civil, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2252589,2252589,2252589-101,NA,1
